season,player_name,name_key,position,team,ecr,ecr_sd,best,worst,ecr_rank,pos_rank,scrape_date,proj_ppg,proj_games,proj_points,replacement_rank,replacement_ppg,replacement_points,VORP,vorp_ppg,is_streamed,adp_rank,ffc_adp,adp_sd,bye
2026,Zavier Scott,zavier scott,RB,MIN,323.6,40.21,254.0,378.0,405,116,2026-08-21,1.7345979310632025,10.748382281192212,18.644121667232394,28,9.217244954749557,127.0929008726215,-108.4487792053891,-7.482647023686354,False,405,,33.69323761140928,
2026,Barion Brown,barion brown,WR,NO,321.4,35.72,269.0,371.0,398,140,2026-08-21,2.571383624335793,12.245907692164511,31.488926504759544,28,9.70410835216612,140.31628944882755,-108.827362944068,-7.132724727830327,False,398,,33.1593744482441,
2026,Dylan Laube,dylan laube,RB,LV,325.0,51.46,261.0,387.0,409,117,2026-08-21,1.6822198365838172,10.723841145890953,18.039858299991494,28,9.217244954749557,127.0929008726215,-109.05304257263,-7.5350251181657395,False,409,,33.998302276075094,
2026,Kevin Coleman Jr.,kevin coleman,WR,MIA,321.61,44.86,237.0,420.0,399,141,2026-08-21,2.533559390517029,12.232101851317935,30.990756511167287,28,9.70410835216612,140.31628944882755,-109.32553293766026,-7.170548961649091,False,399,,33.235640614410556,
2026,Jawhar Jordan,jawhar jordan,RB,HOU,325.0,44.25,226.0,408.0,410,118,2026-08-21,1.630202292983208,10.699435609309306,17.44224446392222,28,9.217244954749557,127.0929008726215,-109.65065640869928,-7.587042661766349,False,410,,34.07456844224155,
2026,Scotty Miller,scotty miller,WR,CHI,322.5,60.5,262.0,383.0,401,142,2026-08-21,2.4959477445419047,12.21835858299257,30.49638454722453,28,9.70410835216612,140.31628944882755,-109.81990490160302,-7.208160607624215,False,401,,33.38817294674347,
2026,Jam Miller,jam miller,RB,NE,325.6,41.58,263.0,377.0,412,119,2026-08-21,1.5785399310863113,10.675163998488642,16.851172642509333,28,9.217244954749557,127.0929008726215,-110.24172823011216,-7.638705023663245,False,412,,34.22710077457445,
2026,Devontez Walker,devontez walker,WR,BAL,322.8,53.99,267.0,451.0,402,143,2026-08-21,2.4585460853659686,12.204677253694497,30.005761485225687,28,9.70410835216612,140.31628944882755,-110.31052796360186,-7.245562266800151,False,402,,33.464439112909915,
2026,Treylon Burks,treylon burks,WR,WAS,322.91,47.14,225.0,409.0,403,144,2026-08-21,2.4213518610078246,12.191057239774775,29.518839135181565,28,9.70410835216612,140.31628944882755,-110.79745031364598,-7.282756491158295,False,403,,33.54070527907637,
2026,Rasheen Ali,rasheen ali,RB,BAL,326.57,27.29,294.0,383.0,416,120,2026-08-21,1.527227504575757,10.65102467220903,16.26653783131262,28,9.217244954749557,127.0929008726215,-110.82636304130888,-7.6900174501738,False,416,,34.53216543924027,
2026,Tutu Atwell,tutu atwell,WR,MIA,324.5,52.46,227.0,424.0,407,145,2026-08-21,2.3843625673009416,12.177497927227225,29.035570221065402,28,9.70410835216612,140.31628944882755,-111.28071922776215,-7.319745784865178,False,407,,33.845769943742184,
2026,Michael Carter,michael carter,RB,TEN,328.26,38.71,217.0,415.0,418,121,2026-08-21,1.4762598862094443,10.627016020190037,15.688237460711687,28,9.217244954749557,127.0929008726215,-111.40466341190981,-7.7409850685401125,False,418,,34.68469777157318,
2026,John Metchie III,john metchie,WR,CAR,324.8,43.92,277.0,416.0,408,146,2026-08-21,2.347575746685303,12.16399871149124,28.55590835780811,28,9.70410835216612,140.31628944882755,-111.76038109101944,-7.356532605480817,False,408,,33.92203610990864,
2026,Michael Penix Jr.,michael penix,QB,ATL,289.06,28.16,179.0,347.0,323,32,2026-08-21,9.117400326977895,13.860501335736833,126.37173941052455,12,17.13447293279512,238.13776965069272,-111.76603024016816,-8.017072605817225,False,323,,27.439411985760067,
2026,J'Mari Taylor,j mari taylor,RB,JAC,328.69,26.02,283.0,378.0,419,122,2026-08-21,1.4256320641840716,10.603136462316124,15.11617132159713,28,9.217244954749557,127.0929008726215,-111.97672955102436,-7.791612890565485,False,419,,34.76096393773963,
2026,Dont'e Thornton Jr.,dont e thornton,WR,LV,325.87,31.92,277.0,384.0,413,147,2026-08-21,2.31098898703746,12.150558997259495,28.079808029015613,28,9.70410835216612,140.31628944882755,-112.23648141981194,-7.39311936512866,False,413,,34.30336694074091,
2026,Frank Gore Jr.,frank gore,RB,BUF,329.33,36.74,281.0,370.0,421,123,2026-08-21,1.375339138637866,10.579384447885673,14.550241493873916,28,9.217244954749557,127.0929008726215,-112.54265937874759,-7.841905816111691,False,421,,34.91349627007254,
2026,Jordan Watkins,jordan watkins,WR,SF,333.0,1.0,332.0,334.0,428,148,2026-08-21,2.2745999205374368,12.137178198290387,27.607224565380026,28,9.70410835216612,140.31628944882755,-112.70906488344752,-7.429508431628683,False,428,,35.44735943323772,
2026,Robert Henry Jr.,robert henry,RB,WAS,330.0,57.55,253.0,398.0,423,124,2026-08-21,1.3253763182860965,10.555758454882891,13.990352277650022,28,9.217244954749557,127.0929008726215,-113.10254859497148,-7.89186863646346,False,423,,35.06602860240545,
2026,Demarcus Robinson,demarcus robinson,WR,SF,333.3,49.55,267.0,414.0,429,149,2026-08-21,2.238406222571122,12.123855737225094,27.138114123759248,28,9.70410835216612,140.31628944882755,-113.1781753250683,-7.465702129594998,False,429,,35.52362559940417,
2026,Zavion Thomas,zavion thomas,WR,CHI,333.44,45.01,272.0,441.0,431,150,2026-08-21,2.2024056106668652,12.110591045409118,26.672433666900936,28,9.70410835216612,140.31628944882755,-113.64385578192662,-7.501702741499255,False,431,,35.67615793173708,
2026,Ronnie Rivers,ronnie rivers,RB,LAR,330.5,35.34,279.0,368.0,425,125,2026-08-21,1.275738917183439,10.5322569892718,13.436410126991314,28,9.217244954749557,127.0929008726215,-113.65649074563018,-7.941506037566118,False,425,,35.21856093473835,
2026,Odell Beckham Jr.,odell beckham,WR,NYG,333.8,29.32,286.0,362.0,432,151,2026-08-21,2.166595843464872,12.097383562718193,26.210140943785504,28,9.70410835216612,140.31628944882755,-114.10614850504204,-7.537512508701248,False,432,,35.75242409790353,
2026,Reggie Gilliam,reggie gilliam,RB,NE,330.5,45.27,283.0,393.0,426,126,2026-08-21,1.2264223516072548,10.50887858431145,12.888323586126367,28,9.217244954749557,127.0929008726215,-114.20457728649514,-7.990822603142302,False,426,,35.29482710090481,
2026,Jahdae Walker,jahdae walker,WR,CHI,334.0,22.63,302.0,350.0,435,152,2026-08-21,2.130974719718342,12.084232737388419,25.751194470567498,28,9.70410835216612,140.31628944882755,-114.56509497826005,-7.573133632447778,False,435,,35.98122259640289,
2026,Nick Chubb,nick chubb,RB,FA,331.12,29.38,275.0,401.0,427,127,2026-08-21,1.1774221370565563,10.485621799891709,12.34600322799531,28,9.217244954749557,127.0929008726215,-114.74689764462619,-8.039822817693,False,427,,35.37109326707126,
2026,CJ Daniels,cj daniels,WR,LAR,334.75,40.55,269.0,418.0,436,153,2026-08-21,2.095540077325026,12.071138025850535,25.295553512091892,28,9.70410835216612,140.31628944882755,-115.02073593673566,-7.608568274841094,False,436,,36.05748876256935,
2026,Donovan Edwards,donovan edwards,RB,MIA,333.33,43.93,275.0,381.0,430,128,2026-08-21,1.1287338853614166,10.462485221888903,11.809361595039064,28,9.217244954749557,127.0929008726215,-115.28353927758243,-8.08851106938814,False,430,,35.59989176557062,
2026,Elijah Moore,elijah moore,WR,PHI,336.0,42.71,300.0,396.0,438,154,2026-08-21,2.0602897923881827,12.058098892568182,24.843178063965475,28,9.70410835216612,140.31628944882755,-115.47311138486208,-7.643818559777937,False,438,,36.21002109490226,
2026,Roschon Johnson,roschon johnson,RB,CHI,338.5,33.4,276.0,390.0,444,129,2026-08-21,1.0803533018979437,10.439467461540572,11.2783131421315,28,9.217244954749557,127.0929008726215,-115.81458773049,-8.136891652851613,False,444,,36.66761809190098,
2026,Xavier Restrepo,xavier restrepo,WR,TEN,337.25,38.52,288.0,396.0,440,155,2026-08-21,2.0252217783058537,12.045114809880086,24.394028835163525,28,9.70410835216612,140.31628944882755,-115.92226061366402,-7.678886573860266,False,440,,36.362553427235156,
2026,Kirk Cousins,kirk cousins,QB,LV,289.61,30.37,179.0,349.0,326,33,2026-08-21,8.799309848823755,13.860501335736833,121.96284591318393,12,17.13447293279512,238.13776965069272,-116.17492373750879,-8.335163083971365,False,326,,27.66821048425943,
2026,Jaydn Ott,jaydn ott,RB,KC,339.0,51.0,288.0,390.0,445,130,2026-08-21,1.0322761829042442,10.416567154838727,10.752774181562645,28,9.217244954749557,127.0929008726215,-116.34012669105886,-8.184968771845313,False,445,,36.743884258067425,
2026,Savion Williams,savion williams,WR,GB,337.4,34.65,292.0,444.0,441,156,2026-08-21,1.9903339848873625,12.032185257845999,23.948067231151605,28,9.70410835216612,140.31628944882755,-116.36822221767594,-7.7137743672787575,False,441,,36.43881959340162,
2026,Michael Woods II,michael woods,WR,DEN,338.0,58.0,280.0,396.0,442,157,2026-08-21,1.9556243974961571,12.019309724096356,23.505255337505638,28,9.70410835216612,140.31628944882755,-116.8110341113219,-7.748483954669963,False,442,,36.515085759568066,
2026,Dameon Pierce,dameon pierce,RB,PHI,347.57,24.78,311.0,381.0,459,131,2026-08-21,0.9844984128929184,10.393782961940968,10.232662829984339,28,9.217244954749557,127.0929008726215,-116.86023804263716,-8.232746541856638,False,459,,37.81161058439778,
2026,Theo Wease Jr.,theo wease,WR,MIA,338.0,66.97,255.0,419.0,443,158,2026-08-21,1.921091036217966,12.006487703685492,23.06555590401143,28,9.70410835216612,140.31628944882755,-117.25073354481611,-7.783017315948154,False,443,,36.59135192573453,
2026,Travis Homer,travis homer,RB,PIT,349.0,17.0,332.0,366.0,461,132,2026-08-21,0.9370159621559822,10.371113566598822,9.717898957235555,28,9.217244954749557,127.0929008726215,-117.37500191538595,-8.280228992593575,False,461,,37.964142916730694,
2026,Colbie Young,colbie young,WR,CIN,339.71,32.18,291.0,379.0,446,159,2026-08-21,1.8867319550534472,11.993718698948364,22.628932329227933,28,9.70410835216612,140.31628944882755,-117.68735711959961,-7.817376397112673,False,446,,36.82015042423389,
2026,Austin Ekeler,austin ekeler,RB,FA,349.07,29.12,296.0,391.0,462,133,2026-08-21,0.8898248843582017,10.348557675602787,9.208404136967431,28,9.217244954749557,127.0929008726215,-117.88449673565407,-8.327420070391355,False,462,,38.04040908289714,
2026,Van Jefferson,van jefferson,WR,WAS,341.33,26.03,307.0,370.0,448,160,2026-08-21,1.852545241134374,11.981002219360644,22.19534864549693,28,9.70410835216612,140.31628944882755,-118.12094080333061,-7.851563111031746,False,448,,36.9726827565668,
2026,Myles Montgomery,myles montgomery,RB,FA,349.5,54.5,295.0,404.0,463,134,2026-08-21,0.8429213142151468,10.32611401824339,8.704101598993168,28,9.217244954749557,127.0929008726215,-118.38879927362834,-8.37432364053441,False,463,,38.116675249063604,
2026,Greg Dortch,greg dortch,WR,DET,344.0,41.26,265.0,387.0,451,161,2026-08-21,1.8185290139626122,11.96833778140212,21.764769504384674,28,9.70410835216612,140.31628944882755,-118.55151994444287,-7.885579338203508,False,451,,37.201481255066156,
2026,Terrell Jennings,terrell jennings,RB,FA,351.2,34.38,314.0,406.0,468,135,2026-08-21,0.7963014652522773,10.303781345787872,8.204916183289964,28,9.217244954749557,127.0929008726215,-118.88798468933153,-8.42094348949728,False,468,,38.49800607989587,
2026,David Sills V,david sills,WR,TB,345.5,16.5,329.0,362.0,454,162,2026-08-21,1.7846814246710796,11.955724908423317,21.33716016254044,28,9.70410835216612,140.31628944882755,-118.9791292862871,-7.91942692749504,False,454,,37.430279753565515,
2026,Miles Sanders,miles sanders,RB,FA,352.67,67.4,286.0,445.0,473,136,2026-08-21,0.7499616276418131,10.281558430971845,7.7107742955860505,28,9.217244954749557,127.0929008726215,-119.38212657703545,-8.467283327107744,False,473,,38.87933691072814,
2026,Jaylin Lane,jaylin lane,WR,WAS,346.78,32.29,298.0,411.0,457,163,2026-08-21,1.7510006553058375,11.9431631305152,20.912486467956633,28,9.70410835216612,140.31628944882755,-119.40380298087092,-7.9531076968602825,False,457,,37.65907825206487,
2026,Jimmy Horn Jr.,jimmy horn,WR,CAR,347.0,0.0,347.0,347.0,458,164,2026-08-21,1.7174849181287488,11.930651984381967,20.490714846618857,28,9.70410835216612,140.31628944882755,-119.82557460220869,-7.986623434037371,False,458,,37.735344418231335,
2026,Miles Davis,miles davis,RB,CAR,353.0,45.24,284.0,394.0,474,137,2026-08-21,0.703898166114012,10.25944406750549,7.2216038644663945,28,9.217244954749557,127.0929008726215,-119.87129700815511,-8.513346788635545,False,474,,38.95560307689459,
2026,Tai Felton,tai felton,WR,MIN,350.6,55.82,298.0,456.0,466,165,2026-08-21,1.6841324549398315,11.918191013216752,20.071812289530566,28,9.70410835216612,140.31628944882755,-120.24447715929698,-8.019975897226288,False,466,,38.34547374756296,
2026,Elijah Mitchell,elijah mitchell,RB,FA,360.67,72.35,287.0,459.0,491,138,2026-08-21,0.6581075179398503,10.237437069593774,6.737334299935774,28,9.217244954749557,127.0929008726215,-120.35556657268573,-8.559137436809706,False,491,,40.25212790172431,
2026,Deshaun Watson,deshaun watson,QB,CLE,292.74,25.81,229.0,348.0,333,34,2026-08-21,8.486845647951254,13.860501335736833,117.63193543962069,12,17.13447293279512,238.13776965069272,-120.50583421107203,-8.647627284843866,False,333,,28.202073647424605,
2026,Juice Wells Jr.,juice wells,WR,ATL,351.0,82.9,256.0,458.0,467,166,2026-08-21,1.6509415364187152,11.905779766580212,19.655746340100787,28,9.70410835216612,140.31628944882755,-120.66054310872676,-8.053166815747405,False,467,,38.42173991372941,
2026,Damien Martinez,damien martinez,RB,GB,365.5,25.82,335.0,411.0,494,139,2026-08-21,0.612586190982217,10.215536271470263,6.257896453380647,28,9.217244954749557,127.0929008726215,-120.83500441924085,-8.60465876376734,False,494,,40.480926400223666,
2026,Tyler Lockett,tyler lockett,WR,LV,352.33,42.76,314.0,412.0,471,167,2026-08-21,1.6179104614846214,11.893417800281933,19.24248508188355,28,9.70410835216612,140.31628944882755,-121.07380436694399,-8.086197890681499,False,471,,38.72680457839523,
2026,Antonio Gibson,antonio gibson,RB,FA,370.4,40.48,326.0,434.0,499,140,2026-08-21,0.5673307618126913,10.193740526944016,5.783222578872053,28,9.217244954749557,127.0929008726215,-121.30967829374944,-8.649914192936865,False,499,,40.862257231055935,
2026,Jordan Whittington,jordan whittington,WR,LAR,353.5,40.9,298.0,442.0,475,168,2026-08-21,1.5850375566740524,11.881104676264542,18.831997126655008,28,9.70410835216612,140.31628944882755,-121.48429232217254,-8.119070795492068,False,475,,39.03186924306104,
2026,Jacob Cowing,jacob cowing,WR,SF,354.0,68.37,259.0,449.0,479,169,2026-08-21,1.5523211755358144,11.86883996249045,18.424251602819627,28,9.70410835216612,140.31628944882755,-121.89203784600792,-8.151787176630306,False,479,,39.33693390772686,
2026,Tim Patrick,tim patrick,WR,NYJ,356.25,31.66,318.0,397.0,483,170,2026-08-21,1.5197596980426322,11.856623232831218,18.01921814413283,28,9.70410835216612,140.31628944882755,-122.29707130469473,-8.184348654123488,False,483,,39.64199857239268,
2026,DeAndre Hopkins,deandre hopkins,WR,BAL,365.75,56.56,307.0,450.0,496,171,2026-08-21,1.487351530018918,11.8444540669594,17.61686687873086,28,9.70410835216612,140.31628944882755,-122.69942257009669,-8.216756822147202,False,496,,40.633458732556576,
2026,Deion Burks,deion burks,WR,IND,367.0,43.25,319.0,454.0,497,172,2026-08-21,1.4550951025840746,11.832332050242837,17.217168418456936,28,9.70410835216612,140.31628944882755,-123.09912103037061,-8.249013249582045,False,497,,40.709724898723024,
2026,Marquez Valdes-Scantling,marquez valdes scantling,WR,DAL,375.0,39.67,318.0,430.0,507,173,2026-08-21,1.4229888716108636,11.820256773641326,16.82009384847454,28,9.70410835216612,140.31628944882755,-123.496195600353,-8.281119480555256,False,507,,41.47238656038756,
2026,Josh Cameron,josh cameron,WR,JAC,375.5,13.5,362.0,389.0,508,174,2026-08-21,1.3910313171984203,11.808227833605633,16.425614717159494,28,9.70410835216612,140.31628944882755,-123.89067473166806,-8.3130770349677,False,508,,41.548652726554025,
2026,Kendrick Law,kendrick law,WR,DET,378.5,9.5,369.0,388.0,511,175,2026-08-21,1.3592209431592597,11.796244831978722,16.033703026259662,28,9.70410835216612,140.31628944882755,-124.28258642256789,-8.34488740900686,False,511,,41.77745122505338,
2026,JuJu Smith-Schuster,juju smith schuster,WR,FA,383.5,10.5,373.0,394.0,514,176,2026-08-21,1.3275562765200384,11.784307375899218,15.64433122131639,28,9.70410835216612,140.31628944882755,-124.67195822751115,-8.376552075646082,False,514,,42.00624972355274,
2026,Shedeur Sanders,shedeur sanders,QB,CLE,298.07,27.76,214.0,350.0,342,35,2026-08-21,8.179792075881684,13.860501335736833,113.37601899380765,12,17.13447293279512,238.13776965069272,-124.76175065688507,-8.954680856913436,False,342,,28.88846914292269,
2026,Dyami Brown,dyami brown,WR,WAS,384.0,31.74,346.0,455.0,515,177,2026-08-21,1.2960358670354424,11.77241507770697,15.257472182337068,28,9.70410835216612,140.31628944882755,-125.05881726649048,-8.408072485130678,False,515,,42.08251588971919,
2026,Lil'Jordan Humphrey,lil jordan humphrey,WR,DEN,390.0,17.0,373.0,407.0,516,178,2026-08-21,1.264658286714937,11.760567554850752,14.873099214712827,28,9.70410835216612,140.31628944882755,-125.44319023411472,-8.439450065451183,False,516,,42.15878205588565,
2026,Jermaine Burton,jermaine burton,WR,FA,390.5,66.5,324.0,457.0,517,179,2026-08-21,1.2334221293618715,11.748764429797937,14.491186040372385,28,9.70410835216612,140.31628944882755,-125.82510340845516,-8.470686222804249,False,517,,42.2350482220521,
2026,Carson Beck,carson beck,QB,ARI,319.43,20.84,284.0,372.0,391,36,2026-08-21,7.877945568584876,13.860501335736833,109.19227507623273,12,17.13447293279512,238.13776965069272,-128.94549457445999,-9.256527364210244,False,391,,32.62551128507893,
2026,J.J. McCarthy,jj mccarthy,QB,MIN,321.02,20.72,238.0,360.0,397,37,2026-08-21,7.581113820049861,13.860501335736833,105.07803822917407,12,17.13447293279512,238.13776965069272,-133.05973142151865,-9.553359112745259,False,397,,33.083108282077646,
2026,Mac Jones,mac jones,QB,SF,333.97,26.09,287.0,443.0,434,38,2026-08-21,7.289115013611275,13.860501335736833,101.03078838249847,12,17.13447293279512,238.13776965069272,-137.10698126819426,-9.845357919183845,False,434,,35.90495643023644,
2026,Justin Fields,justin fields,QB,KC,341.64,23.33,293.0,389.0,449,39,2026-08-21,7.001777108758094,13.860501335736833,97.04814096847313,12,17.13447293279512,238.13776965069272,-141.0896286822196,-10.132695824037025,False,449,,37.048948922733246,
2026,Anthony Richardson Sr.,anthony richardson,QB,IND,343.41,23.33,292.0,386.0,450,40,2026-08-21,6.718937180543826,13.860501335736833,93.12783776565956,12,17.13447293279512,238.13776965069272,-145.00993188503315,-10.415535752251294,False,450,,37.125215088899694,
2026,Joe Flacco,joe flacco,QB,CIN,344.63,27.73,296.0,398.0,453,41,2026-08-21,6.440440808402917,13.860501335736833,89.26773842760264,12,17.13447293279512,238.13776965069272,-148.87003122309008,-10.694032124392203,False,453,,37.354013587399066,
2026,Ty Simpson,ty simpson,QB,LAR,345.58,23.29,294.0,386.0,455,42,2026-08-21,6.166141511059603,13.860501335736833,85.46581265038397,12,17.13447293279512,238.13776965069272,-152.67195700030874,-10.968331421735517,False,455,,37.50654591973196,
2026,Marcus Mariota,marcus mariota,QB,WAS,349.62,28.53,297.0,398.0,464,43,2026-08-21,5.8959002242265495,13.860501335736833,81.72013293326319,12,17.13447293279512,238.13776965069272,-156.41763671742953,-11.23857270856857,False,464,,38.19294141523005,
2026,Jameis Winston,jameis winston,QB,NYG,349.65,21.99,321.0,398.0,465,44,2026-08-21,5.629584817884826,13.860501335736833,78.02886788793643,12,17.13447293279512,238.13776965069272,-160.1089017627563,-11.504888114910294,False,465,,38.2692075813965,
2026,Quinn Ewers,quinn ewers,QB,MIA,351.75,9.15,343.0,367.0,469,45,2026-08-21,5.367069650081929,13.860501335736833,74.39027605395319,12,17.13447293279512,238.13776965069272,-163.74749359673953,-11.767403282713191,False,469,,38.57427224606232,
2026,Cade Klubnik,cade klubnik,QB,NYJ,352.4,27.42,319.0,398.0,472,46,2026-08-21,5.108235154359328,13.860501335736833,70.80270018025531,12,17.13447293279512,238.13776965069272,-167.33506947043742,-12.026237778435792,False,472,,38.80307074456168,
2026,Joe Milton III,joe milton,QB,DAL,354.0,20.42,319.0,388.0,480,47,2026-08-21,4.852967458109449,13.860501335736833,67.2645619354134,12,17.13447293279512,238.13776965069272,-170.8732077152793,-12.281505474685671,False,480,,39.41320007389331,
2026,Riley Leonard,riley leonard,QB,IND,356.29,21.43,324.0,382.0,484,48,2026-08-21,4.601158029355037,13.860501335736833,63.77435701181175,12,17.13447293279512,238.13776965069272,-174.36341263888096,-12.533314903440083,False,484,,39.71826473855913,
2026,Gardner Minshew II,gardner minshew,QB,ARI,356.33,15.43,335.0,371.0,485,49,2026-08-21,4.352703349634316,13.860501335736833,60.33065059167263,12,17.13447293279512,238.13776965069272,-177.8071190590201,-12.781769583160804,False,485,,39.794530904725576,
2026,Mason Rudolph,mason rudolph,QB,PIT,358.0,28.0,330.0,386.0,487,50,2026-08-21,4.107504610858484,13.860501335736833,56.93207314534922,12,17.13447293279512,238.13776965069272,-181.2056965053435,-13.026968321936636,False,487,,39.94706323705849,
2026,Jalen Milroe,jalen milroe,QB,SEA,367.67,14.38,357.0,388.0,498,51,2026-08-21,3.8654674341831505,13.860501335736833,53.577316534742785,12,17.13447293279512,238.13776965069272,-184.56045311594994,-13.26900549861197,False,498,,40.78599106488949,
2026,Tyrod Taylor,tyrod taylor,QB,GB,375.0,47.0,328.0,422.0,506,52,2026-08-21,3.6265016090981472,13.860501335736833,50.26513039695664,12,17.13447293279512,238.13776965069272,-187.87263925373608,-13.507971323696973,False,506,,41.396120394221114,
2026,Trey Lance,trey lance,QB,LAC,383.0,7.0,376.0,390.0,513,53,2026-08-21,3.390520851092848,13.860501335736833,46.994318785416006,12,17.13447293279512,238.13776965069272,-191.14345086527672,-13.743952081702272,False,513,,41.929983557386294,
